"BASIN_NUM","ELEVATION","STATION_ID","STATION_NAME","ACTUAL_DATE","VALUE"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-04-01","11.21"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-05-01","1.6"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-06-01","2.24"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-09-01","0.22"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-10-01","2.38"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-11-01","5.09"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1967-12-01","7.69"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-01-01","8.29"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-02-01","7.72"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-03-01","4.63"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-04-01","0.61"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-05-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-06-01","0.96"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-07-01","0.05"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-08-01","1.92"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-10-01","3.38"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-11-01","7.94"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1968-12-01","10.5"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-01-01","28.47"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-02-01","13.37"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-03-01","3.37"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-04-01","5.18"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-05-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-06-01","0.55"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-07-01","0.22"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-09-01","0.09"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-10-01","4.39"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-11-01","2.95"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1969-12-01","15.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-01-01","25.93"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-02-01","4.51"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-03-01","5.81"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-04-01","2"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-05-01","0.07"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-06-01","1.14"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-10-01","2.57"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-11-01","14.38"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1970-12-01","16.51"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-01-01","5.16"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-02-01","1"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-03-01","8.38"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-04-01","2.47"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-05-01","1.72"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-06-01","2.11"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-08-01","0.11"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-09-01","1.35"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-10-01","1"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-11-01","5.64"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1971-12-01","12.75"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-01-01","3.92"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-02-01","6.73"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-03-01","1.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-04-01","5.05"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-05-01","0.48"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-06-01","0.52"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-09-01","2.05"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-10-01","2.03"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-11-01","6.74"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1972-12-01","4.84"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-01-01","15.47"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-02-01","10.11"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-03-01","4.54"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-04-01","1.83"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-05-01","0.56"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-06-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-09-01","2.06"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-10-01","3.71"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-11-01","18.5"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1973-12-01","14.3"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-01-01","26.83"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-02-01","8.22"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-03-01","15.5"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-04-01","6.31"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-05-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-06-01","0.51"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-07-01","4.19"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-10-01","4.54"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-11-01","3.46"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1974-12-01","3.11"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-01-01","5.86"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-02-01","14.5"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-03-01","11.67"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-04-01","6.13"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-05-01","0.74"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-06-01","0.28"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-08-01","1.17"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-09-01","0.02"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-10-01","7.98"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-11-01","2.75"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1975-12-01","2.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-01-01","0.57"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-02-01","4.04"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-03-01","2.67"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-04-01","2.31"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-05-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-06-01","0.07"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-08-01","2.64"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-09-01","1.46"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-10-01","0.41"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-11-01","2.68"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1976-12-01","0.22"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-01-01","3.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-02-01","3.51"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-03-01","3.57"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-04-01","0.18"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-05-01","4.12"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-06-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-07-01","0.06"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-08-01","0.15"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-09-01","0.52"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-10-01","0.21"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-11-01","5.96"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1977-12-01","14.48"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-01-01","17.55"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-02-01","8.02"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-03-01","8.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-04-01","10.83"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-05-01","0.52"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-06-01","0.14"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-09-01","4.42"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-10-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-11-01","4.32"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1978-12-01","3.65"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-01-01","11.81"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-02-01","11.77"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-03-01","8.7"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-04-01","4.21"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-05-01","2.38"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-06-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-07-01","0.27"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-10-01","6.19"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-11-01","5.87"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1979-12-01","5.6"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-01-01","21.24"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-02-01","15"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-03-01","5"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-04-01","3.46"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-05-01","1.72"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-06-01","0.16"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-07-01","1.49"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-09-01","0.15"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-10-01","1.36"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-11-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1980-12-01","3.67"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-01-01","9.96"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-02-01","3.8"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-03-01","11.09"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-04-01","2.06"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-05-01","1.01"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-06-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-09-01","0.74"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-10-01","7.17"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-11-01","17.21"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1981-12-01","21.6"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-01-01","11.57"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-02-01","11.28"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-03-01","17.97"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-04-01","9.52"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-05-01","0.09"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-06-01","0.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-09-01","4.1"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-10-01","5.85"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-11-01","15.16"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1982-12-01","12.91"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-01-01","11.54"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-02-01","13.51"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-03-01","18.26"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-04-01","8.75"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-05-01","1.44"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-06-01","0.28"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-07-01","0.1"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-08-01","0.34"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-09-01","0.85"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-10-01","3.15"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-11-01","22.93"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1983-12-01","18.92"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-01-01","0.68"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-02-01","7.48"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-03-01","3.96"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-04-01","4.22"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-05-01","1.18"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-06-01","1.58"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-08-01","0.23"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-09-01","0.41"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-10-01","4.14"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-11-01","15.61"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1984-12-01","2.57"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-01-01","1.56"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-02-01","5.71"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-03-01","9.89"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-04-01","0.54"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-05-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-06-01","0.41"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-08-01","0.49"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-09-01","1.72"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-10-01","2.05"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-11-01","12.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1985-12-01","6.15"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-01-01","9.55"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-02-01","29.36"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-03-01","12.36"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-04-01","1.81"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-05-01","1.68"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-06-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-09-01","5.12"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-10-01","0.26"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-11-01","1.03"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1986-12-01","1.52"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-01-01","5.92"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-02-01","6.61"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-03-01","9.02"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-04-01","0.99"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-05-01","0.4"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-06-01","0.1"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-10-01","1.68"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-11-01","3.68"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1987-12-01","10.89"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-01-01","7.18"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-02-01","0.88"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-03-01","1.93"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-04-01","4.97"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-05-01","1.71"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-06-01","0.78"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-09-01","0.1"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-10-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-11-01","11.62"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1988-12-01","6.73"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-01-01","2.42"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-02-01","3.13"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-03-01","17.67"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-04-01","2.24"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-05-01","0.53"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-06-01","0.64"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-08-01","0.13"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-09-01","3.32"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-10-01","6.01"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-11-01","3.91"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1989-12-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-01-01","8.9"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-02-01","5.7"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-03-01","4"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-04-01","2.37"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-05-01","3.7"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-06-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-07-01","0.12"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-09-01","0.23"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-10-01","1.23"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-11-01","1.83"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1990-12-01","2.29"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-01-01","1.06"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-02-01","3.48"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-03-01","21.96"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-04-01","2.36"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-05-01","3.31"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-06-01","2.28"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-10-01","5.55"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-11-01","3.27"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1991-12-01","4.94"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-01-01","3.02"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-02-01","12.79"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-03-01","4.84"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-04-01","2.02"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-05-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-06-01","1.48"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-07-01","0.06"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-10-01","5.4"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-11-01","0.79"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1992-12-01","13.62"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-01-01","15.81"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-02-01","12.3"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-03-01","7.98"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-04-01","3.45"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-05-01","2.8"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-06-01","2.36"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-10-01","1.79"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-11-01","3.03"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1993-12-01","6.35"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-01-01","3.62"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-02-01","8.05"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-03-01","0.84"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-04-01","3.11"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-05-01","2.43"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-06-01","0.28"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-07-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-09-01","0.7"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-10-01","1.3"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-11-01","11.84"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1994-12-01","7.17"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-01-01","20.29"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-02-01","1.8"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-03-01","20.62"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-04-01","7.27"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-05-01","6"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-06-01","2.81"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-07-01","0.02"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-09-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-10-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-11-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1995-12-01","12.88"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-01-01","14.96"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-02-01","9.8"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-03-01","6.79"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-04-01","5.83"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-05-01","5.05"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-06-01","0.17"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-07-01","0.06"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-08-01","0"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-09-01","0.36"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-10-01","1.94"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-11-01","10.58"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1996-12-01","28.6"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1997-01-01","25.81"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1997-02-01","0.7"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1997-03-01","1.4"
"7701","3001","GRG","GEORGETOWN RS (USFS)","1997-04-01","2.29"
